,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only_x,fams_seniors_young_x,fams_wout_seniors_x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only_y,fams_seniors_young_y,fams_wout_seniors_y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,Land_Value,Area_Types,Area_Count,City_Name
82,127.0,1211,0,540,0,0,554,3,3,77,0,0,227,0,0,0,982,3,169,429,241,0,12,80,267,312,214,119,105,0,0,0,1177,0,27,596,268,12,81,118,3,233,901,0,10,14,13,4,12,1044,79,41,36,236,21,7,301,26,9,434,131,16,36,12,116,11,984,36,0,293,349,452,131,16,749,308,123,64,0,0,0,43,30,3,3,0,20,6,0,0,0,0,0,0,0,0,419,176,107,9,0,138,71,507,1110,331,377,304,47,6,331,557,0,91,35,3,6,331,424,172,120,12,3,0,0,0,2545,260,208,241,278,455,325,297,310,170,437,265,739,459,661,995,1198,196,145,0,0,0,0,2405,44,9,12,16,1215,1317,104,614,1802,2525,3,0,0,0,2525,0,0,0,0,0,0,0,3,0,0,0,0,0,2525,3,2514,21,0,0,218.4,CommercialBuildingArea_Residential,25,Dresden
83,128.0,272,0,177,0,0,65,0,0,8,0,0,23,0,0,0,242,0,12,46,40,0,0,0,26,66,44,37,24,0,0,0,261,0,9,114,35,6,24,25,0,23,234,0,0,0,0,0,0,215,4,9,34,102,4,9,79,0,0,22,18,0,34,6,6,0,205,25,0,130,98,33,18,0,171,54,25,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,30,18,0,0,9,12,119,258,64,70,86,3,0,64,144,0,6,3,0,0,64,79,39,15,0,0,0,0,0,583,36,43,65,68,117,109,54,56,9,77,72,182,139,108,222,323,30,9,0,0,0,0,561,3,0,6,0,299,284,9,257,308,579,3,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,579,3,579,3,0,0,109.3,AgriculturalArea_Residential,3,Dresden
84,129.0,7295,0,673,0,0,6163,110,12,297,0,0,3495,112,0,18,3635,30,2348,3668,926,0,207,1038,2761,2087,834,175,88,0,0,0,7111,0,181,3687,845,652,463,1238,53,3642,2159,322,0,585,329,0,32,5679,191,1118,270,36,18,21,80,6,0,504,3736,2555,270,1785,251,88,4865,125,6,74,99,534,3876,2654,3773,1124,914,161,3,0,0,527,471,0,9,9,355,82,0,0,0,0,0,0,0,0,2033,946,630,134,6,404,202,3157,6859,2861,1654,1588,540,204,2861,2227,3,1003,470,33,204,2861,2148,997,657,140,18,0,0,0,13817,2039,943,2208,2871,2351,1207,957,804,443,2842,2339,5221,1658,1757,7447,4828,570,963,16,0,0,0,13060,312,122,225,38,6665,7153,955,2655,10214,13368,187,84,125,0,13368,0,3,13,0,0,0,9,19,3,23,7,21,248,13368,444,13572,223,0,0,1140.5,MixedUseArea_Residential,5,Dresden
85,130.0,1148,0,459,3,0,589,24,3,57,0,0,258,6,0,0,883,34,316,428,198,0,63,125,306,274,190,108,45,0,0,0,1116,0,25,349,381,14,102,212,8,267,814,3,0,26,13,3,3,773,236,48,74,134,169,17,130,30,9,419,80,82,74,29,52,8,947,51,0,344,170,427,80,139,633,247,114,67,0,0,0,48,33,0,3,0,16,15,0,0,0,0,0,0,0,0,353,155,86,12,0,97,40,462,1039,379,310,268,56,9,379,457,0,103,45,3,9,379,356,162,89,18,0,0,0,0,2143,237,134,320,272,381,264,236,180,98,353,355,665,379,402,918,981,113,122,0,0,0,0,2046,22,9,28,3,1101,1040,65,283,1786,2110,12,0,7,0,2110,0,0,0,0,0,0,0,3,3,0,0,0,17,2110,27,2122,20,0,0,152.5,CommercialBuildingArea_Residential,2,Dresden
86,131.0,224,0,66,0,0,102,7,3,41,0,0,34,0,0,0,188,3,51,101,40,0,3,21,58,71,42,16,6,0,0,0,221,0,3,111,48,10,10,32,0,34,132,0,0,38,18,0,0,128,46,37,12,12,29,22,3,0,6,23,107,13,12,18,3,0,153,35,0,60,9,26,116,13,113,60,9,9,0,0,0,7,9,0,0,3,0,0,0,0,0,0,0,0,0,0,74,22,14,0,0,15,18,80,174,56,69,40,6,0,56,82,0,22,0,3,0,56,75,27,13,3,0,0,0,0,355,33,13,43,34,56,81,55,26,10,41,51,94,111,60,139,179,13,28,0,0,0,0,337,3,8,0,3,187,167,14,42,297,343,0,7,0,0,343,0,0,0,0,0,0,0,0,0,3,0,0,4,343,11,351,3,0,0,271.5,Residential,2,Dresden
87,132.0,2778,0,532,0,0,2086,13,5,117,0,0,662,5,3,3,2097,3,1213,1133,270,0,72,342,988,814,300,148,78,0,0,0,2716,3,55,696,1546,79,104,219,0,678,1622,254,0,107,38,0,3,1233,500,972,52,120,183,53,87,39,9,530,1397,305,52,100,80,233,2228,49,25,362,135,535,1429,318,1380,564,216,94,0,0,0,197,92,3,3,0,92,33,0,0,0,0,0,0,0,0,914,278,142,12,0,242,131,986,2629,1167,778,434,158,72,1167,888,0,321,140,6,72,1167,935,310,176,15,3,0,0,0,4832,409,301,903,620,772,620,547,441,227,646,958,1390,867,971,2278,1878,255,428,0,0,0,0,4660,63,23,39,3,2346,2486,117,572,4145,4746,18,28,19,0,4746,0,4,0,0,0,0,0,0,0,6,0,9,47,4746,78,4784,35,0,0,344.4,AgriculturalArea_Residential,11,Dresden
88,133.0,1651,0,264,0,0,1282,11,3,70,0,0,736,36,0,5,870,3,498,743,248,0,57,245,519,449,212,78,60,0,0,0,1631,0,18,821,301,26,83,322,14,781,699,40,0,72,18,0,0,1319,126,149,48,51,9,3,127,3,0,561,645,187,48,109,145,45,1280,17,3,68,134,578,675,187,951,325,226,58,0,0,0,102,99,0,3,3,63,18,0,0,0,0,0,0,0,0,517,215,176,27,0,141,68,735,1550,561,426,404,118,39,561,617,0,224,97,9,39,561,529,230,185,30,0,0,0,0,3319,421,280,435,553,613,369,311,238,112,657,472,1165,509,515,1648,1311,123,238,0,0,0,0,3151,64,20,42,3,1576,1743,211,760,2337,3214,40,20,20,0,3214,0,0,3,3,0,0,3,6,0,9,0,6,56,3214,97,3256,56,0,0,681.2,AgriculturalArea_Residential,5,Dresden
89,134.0,631,0,426,0,0,177,0,0,10,0,0,40,0,0,0,594,0,63,167,270,0,3,20,76,148,169,147,47,0,0,0,615,0,10,158,91,15,23,277,3,40,553,0,3,31,0,0,0,372,69,139,48,155,51,137,132,15,3,71,28,0,48,9,66,3,496,28,0,353,155,76,28,29,446,191,86,64,0,0,0,9,10,3,0,0,12,0,0,0,0,0,0,0,0,0,240,98,66,18,0,59,30,349,609,146,204,200,22,6,146,360,0,35,15,0,6,146,227,109,77,18,0,0,0,0,1422,128,112,138,143,286,287,125,120,60,223,161,437,359,237,518,748,62,86,0,0,0,0,1373,16,6,9,0,705,717,35,204,1172,1402,13,0,4,0,1402,0,0,0,0,0,0,0,0,0,0,0,0,16,1402,17,1412,10,0,0,273.9,AgriculturalArea_Residential_SpecialUseArea,8,Dresden
90,135.0,3871,0,44,0,0,3565,4,0,248,0,0,60,123,0,0,3680,854,1020,1895,18,0,159,1048,737,1376,519,6,0,0,0,0,3870,0,0,12,3,0,3658,3,0,183,22,2382,0,1138,80,0,0,45,49,2951,816,6,3,0,10,0,0,83,944,1995,816,3810,3,0,46,0,0,9,11,83,1427,2332,1405,611,131,152,0,0,0,134,83,9,6,9,164,80,0,0,0,0,0,0,0,0,945,318,116,18,3,145,102,1151,3612,2108,754,381,263,89,2108,895,0,236,242,15,89,2108,990,356,126,19,3,0,0,0,5679,361,310,1326,543,736,1239,624,373,153,549,1447,1279,1593,802,2741,1945,291,690,6,0,0,0,5373,115,52,104,21,2932,2744,108,456,5108,5524,46,29,72,0,5524,0,0,0,0,0,0,0,7,0,6,6,6,107,5524,151,5580,90,6,0,230.9,Residential,4,Dresden
91,138.0,455,0,279,0,0,159,0,3,12,0,0,37,0,0,0,415,0,34,79,235,0,3,18,40,96,131,81,70,0,0,0,454,0,0,20,18,15,48,296,9,38,392,0,12,0,3,0,0,269,60,124,0,154,52,108,47,6,6,68,21,0,0,13,28,0,390,0,0,315,58,68,21,0,360,133,89,81,0,0,0,9,7,0,0,0,3,6,0,0,0,0,0,0,0,0,169,121,64,6,0,18,20,304,439,75,154,183,18,3,75,300,0,30,9,0,3,75,162,124,66,9,0,0,0,0,1106,102,105,99,144,232,241,116,48,18,185,121,373,309,115,378,637,36,46,0,0,0,0,1058,3,4,16,0,535,564,23,112,965,1091,0,9,0,0,1091,0,0,0,0,3,0,0,0,0,0,0,0,0,1091,10,1098,6,0,0,234.9,Residential,4,Dresden
92,139.0,6214,0,94,3,0,5635,37,0,428,0,0,812,168,0,0,5216,103,2644,3005,251,0,280,739,2074,2319,619,109,6,0,0,0,6190,8,16,1376,435,3314,548,270,23,990,1084,1553,0,2158,292,0,6,777,249,2960,2207,0,0,0,3,0,0,17,824,3119,2207,4550,36,5,1334,89,120,0,3,30,1320,4810,2776,1261,412,159,3,0,0,353,228,3,3,15,198,99,0,0,0,0,0,0,0,0,1844,560,273,64,19,712,303,1758,5740,2678,1612,817,345,281,2678,1838,3,584,312,26,281,2678,1981,655,308,77,19,0,0,0,11215,1000,616,1982,1547,1209,982,1469,1396,1026,1456,2145,2755,1565,3297,5114,4086,1045,953,15,0,0,3,9723,343,396,627,129,5200,6016,534,1590,9090,10284,184,298,425,3,10284,4,3,3,6,0,0,3,12,0,98,53,50,622,10284,924,10729,468,3,3,1110.8,AgriculturalArea_MixedUseArea_Residential,8,Dresden
93,141.0,1120,0,739,0,0,327,0,0,28,0,0,48,3,0,0,1064,0,107,430,301,0,3,49,100,313,299,166,123,0,0,0,1111,0,12,346,433,37,18,124,0,52,946,0,0,21,69,0,5,481,149,462,3,289,102,334,107,33,9,162,72,0,3,34,59,0,906,62,0,754,150,162,72,0,808,313,176,93,0,0,0,35,48,3,0,0,27,12,0,0,0,0,0,0,0,0,422,203,115,24,3,158,85,552,1080,246,360,352,57,0,246,620,0,98,46,3,0,246,414,182,122,28,6,0,0,0,2588,276,242,206,309,484,369,299,275,114,500,231,785,494,578,990,1304,126,150,6,0,0,0,2483,33,6,18,6,1284,1293,169,500,1916,2559,7,0,9,0,2559,0,0,3,0,0,0,0,0,0,0,0,0,15,2559,22,2566,19,0,0,403.4,AgriculturalArea_Residential,14,Dresden
94,142.0,422,0,231,0,0,150,3,0,16,0,0,50,0,0,0,375,3,41,120,132,0,3,9,58,112,92,54,47,0,0,0,386,0,27,132,46,12,62,89,0,50,318,0,0,28,3,0,0,325,25,27,26,118,16,27,120,3,0,72,31,0,26,37,15,0,305,9,0,177,134,80,38,0,289,128,72,19,0,0,0,9,9,0,0,0,4,10,0,0,0,0,0,0,0,0,176,58,43,3,0,35,31,207,395,84,149,109,19,0,84,223,0,19,15,0,0,84,168,63,39,3,0,0,0,0,899,91,80,65,123,121,139,159,65,29,164,74,242,232,174,324,493,54,30,0,0,0,0,857,15,0,0,3,437,448,31,246,615,896,0,0,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,892,3,0,0,174.5,Residential,3,Dresden
95,143.0,39,0,9,0,0,25,0,0,0,0,0,0,0,0,0,39,10,13,0,0,0,15,3,7,0,0,0,0,0,0,0,36,0,3,0,6,0,21,0,0,0,36,0,0,0,0,0,0,36,0,0,0,3,0,0,9,0,0,0,0,24,0,0,3,0,31,0,0,3,12,0,0,24,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,37,24,3,0,0,0,24,3,0,0,0,0,0,24,3,0,0,0,0,0,0,0,130,3,0,5,10,9,12,0,18,64,3,5,19,12,88,29,24,58,15,3,0,0,0,105,16,0,0,8,48,83,5,27,97,120,10,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,10,120,10,130,0,0,0,105.0,CommercialBuildingArea,1,Dresden
96,144.0,215,0,124,0,0,55,0,3,15,0,0,20,0,0,0,188,0,15,33,58,0,0,13,23,28,35,51,17,0,0,0,194,0,23,100,13,0,18,30,0,21,181,0,3,0,0,0,0,137,17,29,26,76,12,25,32,6,6,10,3,21,26,0,12,0,190,3,0,116,57,18,9,21,142,45,36,6,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,57,22,29,6,0,6,6,101,191,38,53,61,7,0,38,114,0,9,4,0,0,38,56,23,29,6,0,0,0,0,482,58,54,33,69,76,78,52,29,7,117,42,152,104,72,188,263,16,11,0,0,0,0,455,9,0,0,3,240,244,4,185,282,475,5,0,0,0,475,0,0,0,0,0,0,0,0,0,0,0,0,5,475,6,474,6,0,0,117.6,Residential,4,Dresden
97,149.0,662,0,331,3,0,242,7,3,36,0,0,161,0,0,0,502,0,55,255,135,0,6,28,145,189,110,69,54,0,0,0,653,0,7,244,139,27,14,92,27,162,491,0,0,0,0,0,0,585,58,3,3,191,45,0,141,9,0,207,57,13,3,14,43,0,535,26,0,244,155,211,58,13,402,155,81,26,0,0,0,22,19,0,0,0,9,0,0,0,0,0,0,0,0,0,224,92,54,3,0,73,42,265,594,159,192,160,18,3,159,294,0,53,15,0,3,159,231,84,62,3,3,0,0,0,1316,141,105,95,160,263,158,167,152,59,232,112,427,234,321,505,662,58,84,0,0,0,0,1270,27,0,3,0,644,663,68,323,919,1299,3,0,3,0,1299,0,0,0,0,0,0,0,0,0,0,0,0,6,1299,6,1300,15,0,0,366.3,Residential,7,Dresden
98,150.0,4194,0,125,0,0,3690,25,0,307,0,0,913,210,0,79,2968,76,1998,1812,98,0,432,727,1596,1061,239,25,6,0,0,0,4040,15,126,1706,525,129,885,691,6,1205,981,81,38,975,718,0,7,357,174,2840,787,9,0,0,12,0,3,152,1353,1822,787,2169,36,89,1697,89,0,15,18,165,1823,2123,1442,367,174,54,0,0,0,443,162,0,3,0,149,38,0,0,0,0,0,0,0,0,966,295,153,12,3,125,85,1218,3848,2067,807,406,218,313,2067,608,0,611,197,9,313,2067,1125,409,174,24,3,0,0,0,7172,597,497,2408,1011,671,649,421,413,461,925,2580,1701,862,1090,4540,1560,448,623,3,0,0,0,6288,184,252,264,161,3631,3532,377,955,5825,6619,106,235,186,0,6619,6,0,0,0,3,0,0,21,6,55,56,47,300,6619,545,6942,204,6,3,178.9,AgriculturalArea_CommercialBuildingArea_Residential,11,Dresden
99,152.0,935,0,160,3,0,670,38,0,55,0,0,296,3,0,4,630,17,213,392,212,0,19,103,266,256,153,63,42,0,0,0,886,0,49,497,143,56,24,145,8,305,478,0,0,24,96,0,0,786,28,97,15,78,0,0,83,3,0,341,362,50,15,38,43,0,805,16,5,83,96,347,363,51,491,183,104,38,0,0,0,38,43,0,3,0,22,6,0,0,0,0,0,0,0,0,265,119,68,15,3,66,50,366,839,317,227,196,52,18,317,335,0,92,34,6,18,317,275,127,69,18,6,0,0,0,1729,227,135,158,314,296,200,165,130,103,348,187,602,270,327,785,714,114,119,0,0,0,0,1610,52,14,23,6,841,892,119,515,1092,1667,27,11,10,0,1667,0,0,0,0,0,3,3,3,0,5,4,0,27,1667,60,1694,30,0,0,608.0,MixedUseArea_Residential,7,Dresden
100,153.0,42,0,10,0,0,22,0,0,3,0,0,0,0,0,0,42,0,6,9,3,0,3,7,6,7,9,0,3,0,0,0,42,0,0,33,0,0,0,0,0,0,39,0,0,0,0,0,0,27,0,0,15,3,0,0,6,0,0,20,0,0,15,0,3,0,34,0,0,3,12,20,8,0,18,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,13,39,17,6,9,3,0,17,7,0,6,0,3,0,17,9,6,3,0,0,0,0,0,74,12,3,8,20,6,12,6,3,3,16,8,23,16,14,41,23,6,6,0,0,0,0,71,0,0,0,0,43,31,3,18,50,74,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,0,0,0,80.0,Residential,1,Dresden
101,155.0,243,0,171,0,0,40,0,3,6,0,0,31,0,0,0,214,0,15,41,89,0,0,7,25,42,52,40,23,0,0,0,239,0,0,39,49,12,15,75,0,32,210,0,0,0,0,0,0,203,26,0,6,122,3,0,45,17,0,35,12,0,6,0,3,3,207,12,0,135,66,35,12,0,157,63,30,12,0,0,0,0,9,0,0,0,3,3,0,0,0,0,0,0,0,0,81,31,29,0,0,16,15,104,233,49,73,59,12,6,49,124,0,13,12,0,6,49,92,25,23,0,0,0,0,0,526,42,38,32,35,108,105,58,58,15,90,43,148,133,116,178,294,15,29,0,0,0,0,501,3,0,3,0,265,255,28,89,393,524,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,517,6,0,0,200.3,AgriculturalArea_Residential,7,Dresden
102,156.0,6336,0,159,0,0,5806,38,0,294,0,0,2419,189,0,75,3635,147,3000,2756,211,0,300,1162,2693,1646,381,44,15,0,0,0,6215,8,110,2969,1518,211,349,1105,8,2691,1741,763,0,453,440,0,9,4071,446,1665,130,6,0,0,42,0,0,482,3128,2489,130,554,114,678,4721,106,23,9,48,513,3175,2543,2469,594,340,104,0,0,0,706,321,0,6,6,250,57,0,0,0,0,0,0,0,0,1558,584,259,39,0,209,139,2094,5993,3147,1302,785,366,362,3147,1062,0,1033,325,27,362,3147,1752,720,284,53,0,0,0,0,10183,989,494,3519,1817,1088,828,543,518,378,1321,3684,2903,1111,1174,6617,2330,496,731,6,0,0,3,9648,145,146,193,12,5117,5066,491,1482,8209,9837,83,148,91,0,9837,3,3,0,0,0,0,0,9,0,49,0,53,174,9837,346,10001,177,6,0,254.7,AgriculturalArea_CommercialBuildingArea_Residential,11,Dresden
103,157.0,6029,0,408,0,0,5134,40,0,410,0,0,2011,205,0,0,3792,61,2731,2595,313,0,188,933,2547,1719,400,89,25,0,0,0,5924,0,102,2651,1548,560,429,616,3,2233,1963,758,10,650,264,0,0,3774,351,1671,206,56,32,60,77,6,3,1139,3110,1302,206,534,356,652,4195,147,8,161,90,1216,3176,1360,2657,869,397,119,0,0,0,468,291,3,27,9,277,95,0,0,0,0,0,0,0,0,1678,633,284,15,0,357,176,2104,5559,2718,1344,848,471,182,2718,1405,0,785,405,45,182,2718,1736,721,306,27,9,0,0,0,9800,1043,522,2193,1659,1361,1140,789,740,332,1455,2301,3019,1496,1520,5290,3092,490,932,3,0,0,0,9326,135,112,151,9,4768,5029,378,1103,8326,9507,61,116,80,0,9507,0,3,3,3,0,0,0,8,0,35,14,21,133,9507,287,9653,131,0,0,502.0,AgriculturalArea_CommercialBuildingArea_Residential,11,Dresden
104,158.0,2738,0,1014,6,0,1502,9,9,125,0,0,723,32,4,0,1980,7,477,1162,569,0,25,201,663,767,465,292,212,0,0,0,2602,57,65,699,1023,99,269,345,9,763,1638,136,12,22,24,0,61,2193,310,155,50,488,96,43,389,40,0,1031,562,33,50,42,240,143,2095,68,9,656,433,1054,576,50,1670,759,330,128,0,0,0,93,51,0,0,3,65,39,0,0,0,0,0,0,0,0,1017,319,237,18,3,396,187,1056,2546,819,883,606,166,18,819,1261,0,190,138,6,18,819,1010,331,253,18,3,0,0,0,5541,567,403,439,637,852,667,732,768,438,921,504,1478,1013,1631,1997,2674,469,404,12,0,0,0,5277,60,13,33,76,2639,2904,251,1470,3806,5483,7,3,12,0,5483,0,3,0,0,0,0,0,0,0,0,0,0,19,5483,29,5495,38,0,0,349.0,AgriculturalArea_Residential,17,Dresden
105,159.0,1335,0,124,0,0,1153,9,4,25,0,0,123,0,0,22,1185,87,455,638,76,0,179,204,208,441,229,30,15,0,0,0,1258,57,18,108,343,95,672,69,0,147,292,682,0,120,0,57,0,270,436,539,80,6,19,76,12,3,4,257,374,490,80,898,35,3,363,9,0,111,24,272,433,490,639,295,87,46,0,0,0,86,38,0,0,0,31,26,0,0,0,0,0,0,0,0,429,123,65,0,0,108,59,459,1295,602,379,183,62,52,602,434,0,131,58,3,52,602,457,143,68,0,0,0,0,0,2278,164,128,579,288,220,310,292,228,66,252,617,512,462,437,1087,923,103,161,3,0,0,0,2100,66,15,73,13,1174,1106,103,347,1827,2167,34,19,48,0,2167,0,0,0,0,0,0,0,3,0,12,0,3,82,2167,108,2245,30,0,0,386.7,AgriculturalArea_MixedUseArea_Residential,6,Dresden
106,162.0,1600,0,1000,0,0,515,4,3,29,0,0,174,9,0,0,1422,7,181,454,470,0,13,39,279,371,308,299,147,0,0,0,1569,0,23,324,520,67,130,322,18,184,1386,3,3,3,0,0,0,1349,147,46,37,636,118,34,412,29,6,266,84,13,37,24,106,9,1295,58,0,802,466,273,84,28,1154,509,234,123,0,0,0,24,30,0,0,0,18,12,0,0,0,0,0,0,0,0,628,273,162,12,3,174,114,799,1532,335,564,486,62,6,335,937,0,81,44,0,6,335,585,295,195,15,3,0,0,0,3541,346,256,300,359,687,564,464,363,140,563,357,1066,771,773,1202,1977,161,147,0,0,0,0,3429,25,10,15,3,1738,1802,65,665,2803,3517,6,3,0,0,3517,0,0,0,0,0,0,0,3,0,3,0,0,3,3517,15,3507,30,0,0,229.3,AgriculturalArea_CommercialBuildingArea_Residential_SpecialUseArea,18,Dresden
