,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only_x,fams_seniors_young_x,fams_wout_seniors_x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only_y,fams_seniors_young_y,fams_wout_seniors_y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,Land_Value,Area_Types,Area_Count,City_Name
73,73,5944,0,1767,44,0,3871,92,0,100,0,0,1795,75,0,3,4052,39,1428,3053,875,0,183,743,1494,1957,852,347,257,0,0,0,5780,0,160,99,115,4490,468,416,78,1885,2249,714,40,696,54,0,7,1353,873,3230,455,254,107,569,181,72,211,1520,1234,1274,455,139,395,59,5055,97,0,967,494,1573,1348,1536,3177,1296,746,336,0,0,0,203,90,0,9,18,220,107,0,0,0,0,0,0,0,0,1844,690,490,98,19,556,413,2190,5646,2384,1517,1209,450,63,2384,2374,0,325,374,44,63,2384,1831,701,514,117,58,0,0,0,11390,980,1089,1297,1385,1828,1524,1385,1303,619,1838,1530,3210,2255,2563,4256,5255,850,1024,16,0,0,0,8691,907,791,634,347,5481,5908,4447,2225,4722,9832,592,737,207,5,9832,41,159,178,10,12,0,9,60,0,47,486,19,419,9832,1559,9872,1482,16,5,709.7,AgriculturalArea_CommercialArea_Farmland_ForestryArea_Residential_SpecialUseArea,23,Köln
74,74,7473,0,1303,87,0,5741,168,0,141,0,0,2379,355,26,0,4664,188,2606,3531,715,0,520,1268,2654,2026,653,167,95,0,0,0,7094,243,128,319,1994,3536,506,656,77,2789,1987,1576,440,218,101,0,12,913,731,5489,288,117,30,169,45,30,105,1453,3250,1904,288,566,2262,212,3784,307,94,353,204,1512,3340,2014,3322,1294,732,264,3,0,0,372,84,9,31,10,275,153,0,0,0,0,0,0,0,0,2040,679,402,102,29,513,369,2429,7064,3453,1667,1114,509,266,3453,2296,3,483,425,59,266,3453,2207,710,417,121,70,0,0,0,13299,1034,1185,1829,1946,2401,1628,1419,1257,568,1925,2113,4343,2373,2533,5890,5218,853,1301,42,0,0,0,10566,739,1169,586,212,6337,6960,4870,1996,6418,10891,633,1397,358,6,10891,16,77,208,0,18,9,6,51,9,22,1109,19,718,10891,2405,12168,1090,12,13,607.6,Farmland_Residential_SpecialUseArea,26,Köln
75,75,12030,0,1305,33,0,10108,197,0,337,0,0,2597,135,21,6,9216,434,5541,5140,532,0,1018,3030,4198,2755,723,135,53,0,0,0,11171,185,666,1120,1294,7502,884,576,174,2797,5493,351,1293,1229,57,3,252,383,525,10017,1060,0,0,62,28,3,68,2727,6065,1940,1060,239,3190,747,6370,419,756,75,111,3175,6328,2289,5022,1470,1260,454,6,0,0,622,189,6,33,64,539,248,0,0,0,0,0,0,0,0,2767,1090,783,298,68,425,573,4023,11430,5831,2119,1946,946,568,5831,3200,6,851,808,121,568,5831,3129,1128,817,345,135,0,0,0,21876,2205,1955,4229,3798,3369,2408,1815,1378,722,3727,4662,7163,3426,2899,10874,7665,1164,2111,56,0,0,0,13831,2246,3325,1955,524,11119,10756,7167,2589,12123,14228,2401,3929,1309,6,14228,128,73,1159,3,101,24,18,275,241,133,2944,104,2299,14228,7646,18968,2820,54,6,611.3,CommercialArea_CoreArea_MixedUseArea_OtherSpecialArea_Residential_SpecialUseArea,21,Köln
76,76,1077,0,276,0,0,753,15,0,18,0,0,278,102,0,0,694,3,333,471,38,0,27,251,360,250,47,38,19,0,0,0,1066,0,9,15,143,879,7,0,0,382,145,0,0,482,0,0,0,60,64,284,657,13,32,45,10,7,9,210,23,42,657,0,249,0,708,72,0,134,43,775,49,42,672,227,203,69,0,0,0,33,20,0,3,6,58,18,0,0,0,0,0,0,0,0,343,137,121,58,9,96,80,477,1032,337,269,294,109,15,337,501,0,59,88,15,15,337,319,132,130,62,27,0,0,0,2650,329,348,320,379,431,263,239,234,109,599,391,804,385,466,1157,1145,151,188,0,0,0,0,1720,177,558,129,62,1342,1309,712,294,1637,1713,145,704,82,0,1713,28,12,55,0,8,0,0,23,14,11,461,0,291,1713,938,2270,362,5,0,220.8,CommercialArea_Farmland_ForestryArea_Residential_SpecialUseArea,15,Köln
77,77,5658,0,2814,81,0,2475,118,0,102,0,0,2118,76,0,0,3424,17,755,2460,1771,0,112,458,1346,1508,913,707,490,0,0,0,5429,99,121,174,202,2438,2014,410,29,2212,2989,19,279,14,0,0,0,1736,1205,2332,348,478,348,857,332,157,150,1515,1030,403,348,269,405,322,4319,133,3,1748,622,1563,1108,577,3400,1346,797,395,0,0,0,261,45,3,0,12,200,117,0,0,0,0,0,0,0,0,1942,759,510,93,20,553,463,2373,5293,1810,1637,1312,445,53,1810,2558,0,350,373,24,53,1810,1907,767,528,142,50,0,0,0,11595,970,1191,1132,1271,1950,1810,1627,1228,392,1903,1388,3223,2671,2415,4231,5735,725,898,21,0,0,0,9528,745,600,423,223,5498,6102,4879,2229,4480,10502,445,461,152,0,10502,3,69,94,0,3,3,6,46,0,32,342,3,344,10502,1080,10477,1093,12,0,300.8,AgriculturalArea_CommercialArea_Farmland_GreenArea_Residential_SpecialUseArea,21,Köln
78,78,2758,0,1400,12,0,1224,26,0,35,0,0,479,0,35,0,2225,17,388,1142,727,0,21,228,514,691,541,407,257,0,0,0,2673,0,79,34,233,2115,103,67,26,523,1829,208,0,55,14,0,0,502,727,1320,156,166,292,567,129,204,150,568,253,239,156,987,111,0,1349,83,3,1075,477,574,270,360,1685,759,378,174,0,0,0,70,12,0,0,7,37,72,0,0,0,0,0,0,0,0,1018,332,261,27,0,383,268,1021,2635,878,859,611,186,42,878,1336,0,108,137,11,42,878,1008,361,280,48,18,0,0,0,5818,380,516,578,516,882,846,670,857,586,790,696,1398,1203,1757,1875,2932,632,378,6,0,0,0,5025,284,271,99,77,2713,3102,2879,1031,1902,5378,110,264,30,0,5378,0,6,19,0,25,0,3,22,0,0,208,3,91,5378,430,5413,386,0,0,738.4,CommercialArea_CoreArea_Farmland_MixedUseArea_Residential_SpecialUseArea,10,Köln
79,79,4072,0,1328,41,0,2478,85,0,83,0,0,1420,10,0,3,2622,31,1019,1930,649,0,144,601,1125,1236,511,216,160,0,0,0,3980,15,74,73,104,2982,430,259,6,1439,1778,31,12,402,3,229,0,1089,738,1982,239,184,208,335,119,41,63,1754,943,152,239,76,528,13,3229,64,3,754,231,1805,1056,205,2030,813,447,176,0,0,0,176,36,0,6,15,152,47,0,0,0,0,0,0,0,0,1211,449,270,51,9,283,238,1492,3811,1693,1010,716,291,74,1693,1457,0,262,241,36,74,1693,1237,467,292,69,12,0,0,0,7354,561,685,976,918,1247,1134,899,693,238,1098,1140,2165,1610,1357,2934,3172,432,789,9,0,0,0,6066,498,277,319,177,3659,3699,2840,1577,2937,6564,392,257,114,3,6564,6,60,132,3,6,6,0,38,0,12,163,12,274,6564,779,6674,665,3,3,497.2,AgriculturalArea_CommercialArea_Farmland_ForestryArea_Residential_SpecialUseArea,19,Köln
80,80,2838,0,992,6,0,1642,44,0,110,0,0,1210,16,3,0,1590,45,451,1043,793,0,108,347,782,698,279,172,329,0,0,0,2718,24,89,360,536,1016,381,217,60,1240,1109,0,174,22,144,3,42,1186,651,889,75,169,134,71,126,88,52,824,586,673,75,39,141,29,2457,9,4,397,268,868,602,675,1403,543,346,115,3,0,0,101,16,0,0,6,62,36,0,0,0,0,0,0,0,0,797,273,192,39,14,210,200,986,2637,1158,676,564,153,65,1158,1049,3,154,118,6,65,1158,822,282,182,61,29,0,0,0,5327,476,497,550,676,909,739,710,517,223,896,651,1584,1084,1110,2215,2389,267,426,34,0,0,0,4254,363,251,327,78,2537,2786,1996,1035,2297,4650,246,229,160,0,4650,14,17,56,0,3,3,6,29,0,30,130,6,296,4650,667,4859,466,4,0,1318.0,CommercialArea_CoreArea_GreenArea_MixedUseArea_Residential_SpecialUseArea,23,Köln
81,81,4431,0,1682,12,0,2499,46,0,104,0,0,642,6,0,5,3767,18,688,2242,1019,0,109,337,1168,1196,722,481,311,0,0,0,4311,8,109,326,390,2594,508,284,56,654,2696,100,7,469,240,0,3,1099,1031,2144,116,393,256,699,151,142,156,2016,373,102,116,96,261,712,2897,263,28,1416,474,2054,381,102,2632,1035,645,272,0,0,0,203,48,0,15,6,166,64,0,0,0,0,0,0,0,0,1466,620,398,58,15,403,304,1881,4203,1468,1240,1042,318,72,1468,2000,0,299,262,30,72,1468,1475,653,397,93,42,0,0,0,9123,817,952,1052,1017,1566,1343,974,925,429,1546,1263,2600,1895,1818,3428,4403,689,598,15,0,0,0,7863,635,294,140,108,4427,4695,5036,1378,2708,8200,532,314,51,0,8200,0,68,240,0,13,3,3,30,0,3,224,3,146,8200,919,8453,651,6,0,229.2,AgriculturalArea_CommercialArea_Farmland_ForestryArea_GreenArea_IndustrialArea_Residential_SpecialUseArea,28,Köln
82,82,911,0,394,9,0,439,0,3,15,0,0,160,0,0,0,751,6,108,259,306,0,26,48,172,220,180,116,117,0,0,0,893,0,12,68,50,232,248,175,12,162,720,0,0,0,0,0,0,504,209,138,45,168,105,52,130,37,21,313,51,0,45,3,76,0,750,38,0,333,183,325,61,13,596,226,170,49,0,0,0,48,15,0,0,0,13,6,0,0,0,0,0,0,0,0,307,124,113,25,3,80,51,441,850,244,278,259,42,6,244,461,0,70,25,0,6,244,298,121,117,28,6,0,0,0,2067,171,261,214,199,414,356,195,154,83,380,266,615,477,328,788,1066,96,110,3,0,0,0,1805,132,75,10,21,1027,1042,1080,304,687,1955,60,36,0,0,1955,0,16,12,0,0,0,0,0,0,0,33,0,21,1955,110,1916,144,0,0,88.0,AgriculturalArea_CommercialArea_Farmland_Residential_SpecialUseArea,13,Köln
83,83,1952,0,744,3,0,1149,18,0,18,0,0,201,0,0,0,1749,12,297,825,615,0,37,296,510,322,269,303,171,0,0,0,1941,0,11,0,88,215,486,900,0,201,896,0,527,248,0,0,4,51,68,1797,13,23,35,664,22,3,34,383,536,211,13,50,135,447,1262,0,0,749,71,383,539,211,1492,304,652,266,0,0,0,51,29,3,6,3,89,51,0,0,0,0,0,0,0,0,462,418,410,143,56,42,103,1329,1905,390,363,956,164,16,390,1221,0,94,138,24,16,390,444,390,396,177,100,0,0,0,5685,667,917,897,805,1019,769,334,178,105,1363,1113,1822,986,400,2559,2694,172,243,3,0,0,0,3568,695,841,372,205,2837,2850,2041,719,2931,4635,248,712,76,0,4635,9,19,73,6,8,3,3,67,0,19,625,17,147,4635,1052,4195,1483,7,0,138.3,AgriculturalArea_Farmland_ForestryArea_Residential_SpecialUseArea,12,Köln
84,84,457,0,234,7,0,194,0,0,3,0,0,76,0,0,0,384,0,20,135,225,0,3,12,78,111,118,77,59,0,0,0,449,0,8,42,26,127,68,121,15,76,372,0,3,0,0,0,0,212,147,95,0,95,87,56,39,19,17,124,22,0,0,3,36,0,383,3,0,239,75,124,22,0,313,87,119,35,0,0,0,27,10,0,0,0,9,6,0,0,0,0,0,0,0,0,119,95,79,14,0,27,22,258,428,111,106,173,28,6,111,236,0,44,25,0,6,111,118,94,78,19,3,0,0,0,1087,121,153,121,154,219,145,82,74,19,240,151,372,195,137,464,512,35,75,0,0,0,0,951,67,25,20,18,567,518,566,206,315,1042,12,24,3,0,1042,0,0,0,0,6,0,0,0,0,0,9,0,12,1042,43,981,106,0,0,35.0,Farmland_Residential,7,Köln
85,85,5694,0,1884,32,0,3479,124,0,109,0,0,1650,16,33,3,3972,106,1328,2703,1020,0,252,751,1433,1783,667,425,271,0,0,0,5498,30,157,181,634,3089,877,458,82,1714,2826,511,308,54,25,0,0,1061,650,3436,499,276,153,606,153,79,173,1467,1403,838,499,118,999,279,3847,121,123,1104,425,1598,1436,1115,2916,1116,717,254,6,0,0,257,61,3,3,3,236,91,0,0,0,0,0,0,0,0,1662,649,442,81,15,491,310,2108,5369,2350,1409,1112,390,87,2350,2105,6,377,354,18,87,2350,1687,654,460,102,46,0,0,0,10998,1010,1065,1276,1460,1851,1464,1204,1109,541,1855,1514,3316,2099,2230,4612,4705,779,855,38,0,0,0,8924,760,590,463,211,5311,5676,4900,1823,4273,9591,484,705,190,0,9591,74,21,187,0,18,12,12,52,0,24,294,31,571,9591,1403,9881,1074,24,0,435.5,CommercialArea_CoreArea_ForestryArea_GreenArea_Residential_SpecialUseArea,23,Köln
86,86,7475,0,1130,21,0,6056,70,0,149,0,0,2127,102,44,0,5176,251,3112,3563,196,0,645,1531,3034,1686,371,64,43,0,0,0,7298,6,168,473,697,5400,273,287,88,2288,2421,546,1413,372,77,0,16,472,650,6209,129,18,30,74,9,16,42,1714,4037,1369,129,378,2293,1320,3085,77,120,130,70,1760,4111,1371,3456,1177,876,335,0,0,0,330,141,3,27,24,310,156,0,0,0,0,0,0,0,0,1913,756,552,176,38,490,396,2561,7203,3512,1523,1363,543,237,3512,2393,0,492,470,61,237,3512,2027,787,571,198,93,0,0,0,14530,1437,1314,2558,2323,2232,1552,1300,1260,542,2458,2858,4557,2264,2394,6726,5601,890,1285,31,0,0,0,9662,1339,1910,1264,342,7215,7311,5282,1727,7517,10214,1264,2216,826,3,10214,107,39,681,6,78,9,3,144,39,71,1578,52,1375,10214,4318,12455,2007,43,3,393.1,CommercialArea_CoreArea_ForestryArea_MixedUseArea_Residential_SpecialUseArea,19,Köln
