,Neighborhood_FID,buildings_total_units,n_occupied_by_owner,n_ownership_with_current_household,n_owned_without_current_household,n_rented_for_residential_purposes,n_rented_with_current_household,n_rented_without_current_household,n_vacation_and_leisure,n_vacant,n_diplomatic_army,n_commercial_use,we_private_individuals,we_private_companies_legal_entities,we_public_companies,we_housing_cooperative,we_does_not_apply_since_no_condominium,w_less_30,w_30_60,w_60_100,w_100_and_more,w_gewerblich,r_1,r_2,r_3,r_4,r_5,r_6,r_7_and_more,r_gewerblich,gs_buildings_with_living_space,gs_residential_buildings,gs_residential_buildings_no_dormitories,gs_dormitory,gs_other_building_with_living_space,j_before_1919,j_1919_1948,j_1949_1978,j_1979_1995,j_1996_2008,j_2009_and_later,e_community_of_apartment_owners,e_private_persons,e_housing_cooperative,e_municipality_housing_company,e_private_housing_company,e_other_private_company,e_federal_or_state_government,e_nonprofit_organization,gt_detached_house,gt_semidetached_house,gt_terraced_house,gt_other_type_of_building,gg_detached_single_family_house,gg_onefamily_semidetached,gg_onefamily_terraced_house,gg_detached_twofamily,gg_twofamily_semidetached_house,gg_twofamily_terraced_house,gg_apartment_3_6,gg_apartment_7_12,gg_apartment_13,gg_other_building_type,h_district,h_floor,h_block,h_central,h_stoves_night,h_no_heating,z_1_apart,z_2_apart,z_3_6_apart,z_7_12_apart,z_13_and_more_apart,families_total_units,famk_couple_wout_child,famk_couple_1_child_less_18,famk_couple_children_more_18,famk_reg_partner_wout_child,famk_reg_partner_1_child_less_18,famk_reg_partner_children_more_18,famk_nonmarital_wout_child,famk_nonmarital_1_child_less_18,famk_nonmarital_children_more_18,famk_fathers_1_child_less_18,famk_fathers_children_more_18,famk_mothers_1_child_less_18,famk_mothers_children_more_18,famk_wout_child,famk_with_child,famk_single_parent,famk_couple,famk_reg_partner,famk_nonmarital,famk_fathers,famk_mothers,famgr_2_pers,famgr_3_pers,famgr_4_pers,famgr_5_pers,famgr_6_more,fams_seniors_only_x,fams_seniors_young_x,fams_wout_seniors_x,households_total_units,hhtyp_single,hhtyp_couples_wout_child,hhtyp_couples_with_child,hhtyp_single_parent,hhtyp_multiplepers_wout_nuclear,hhleb_single,hhleb_married_couples,hhleb_registered_partner,hhleb_nonmarital_partner,hhleb_single_mothers,hhleb_single_fathers,hhleb_multipers_wout_nuclear,hhgr_1_pers,hhgr_2_pers,hhgr_3_pers,hhgr_4_pers,hhgr_5_pers,hhgr_6_more,fams_seniors_only_y,fams_seniors_young_y,fams_wout_seniors_y,population_total_units,al_10_under,al_10_19,al_20_29,al_30_39,al_40_49,al_50_59,al_60_69,al_70_79,al_80_over,alk_18_under,alk_18_29,alk_30_49,alk_50_64,alk_65_over,fam_single,fam_married,fam_widowed,fam_divorced,fam_civil_partner,fam_civil_partner_deceased,fam_civil_partner_dissolved,fam_unknown,geb_germany,geb_eu27,geb_other_europe,geb_other_world,geb_other,ght_male,ght_female,re_roman_catholic,re_protestant,re_other,sg_germany,sg_eu27,sg_other_europe,sg_other_world,sg_other,sh_germany,sh_bosnia,sh_greece,sh_italy,sh_kazakhstan,sh_croatia,sh_netherlands,sh_austria,sh_poland,sh_romania,sh_russia,sh_turkey,sh_ukraine,sh_other,sk_germany,sk_abroad,sz_one,sz_mult_german_foreign,sz_mult_foreign_only,sz_unknown,Land_Value,Area_Types,Area_Count,City_Name
72,72,11830,0,6138,6,0,5185,23,0,238,0,0,1216,30,65,0,10453,683,1903,3960,3021,0,406,568,2497,3427,2560,1144,523,0,0,0,11250,474,67,232,2125,1526,3278,3094,171,1333,6929,516,175,993,208,1313,3,5734,1326,3077,1532,3868,1162,543,945,94,22,1229,1030,1332,1532,2829,1330,45,7048,70,0,5647,1142,1262,1265,2575,7499,3481,985,986,3,0,0,425,274,9,15,22,233,136,0,0,0,0,0,0,0,0,4680,1754,740,47,3,1086,677,5486,11494,3736,4090,2663,575,125,3736,5652,3,977,469,43,125,3736,4607,1863,834,76,6,0,0,0,24245,1594,1588,2975,2425,4356,4587,3135,2418,958,2905,3370,6829,6199,4999,8759,12087,1316,1977,41,0,0,3,22121,646,391,599,173,11869,12365,843,2363,20927,23408,199,160,321,16,23408,0,6,0,3,0,9,3,49,3,52,9,15,497,23408,737,23669,475,0,17,617.0,CommercialBuildingArea_MixedUseArea_Residential_SpecialUseArea,20,Berlin
73,73,8248,0,5360,0,0,2542,0,0,90,0,0,826,41,0,0,7351,22,679,2714,2792,0,78,439,1552,2204,2054,1070,432,0,0,0,8087,23,113,390,1900,610,1674,2514,26,887,6460,12,114,17,470,14,21,5706,978,1265,230,3755,779,320,999,103,6,1029,788,234,230,788,1089,15,5842,54,0,4938,1185,1114,836,281,5928,2562,885,840,0,0,0,252,242,12,6,3,173,120,0,0,0,0,0,0,0,0,3418,1643,622,18,9,806,515,4443,8056,1954,2967,2413,467,88,1954,4484,0,713,402,9,88,1954,3351,1679,712,48,21,0,0,0,18288,1320,1465,2057,1783,3810,3529,2169,1569,437,2588,2340,5613,4605,3208,6666,9559,660,1246,19,0,0,0,17448,245,103,124,45,8974,9294,615,1874,15737,18072,37,31,30,0,18072,0,0,0,6,0,0,0,6,0,3,3,9,62,18072,133,18070,172,0,0,564.7,Residential,4,Berlin
74,74,11785,0,8720,0,0,2619,0,0,123,0,0,993,105,0,3,10636,6,646,3370,4609,0,40,378,1804,3118,3334,1668,767,0,0,0,11604,12,131,484,2820,995,1633,4093,123,1134,10219,0,27,50,105,6,5,9381,1692,382,203,6582,1369,169,1495,129,0,1338,483,70,203,186,1757,33,9031,86,0,8179,1745,1430,570,72,8831,3928,1321,1279,0,0,0,450,212,24,0,9,144,109,0,0,0,0,0,0,0,0,5187,2353,958,30,0,1174,810,6522,11526,2445,4605,3535,522,84,2445,6766,0,1093,391,36,84,2445,4993,2444,1095,90,12,0,0,0,26522,1734,2073,2707,2424,5789,5073,3372,2435,665,3595,3128,8211,6747,4971,9059,14270,1081,1880,61,0,0,0,25327,390,135,171,52,13189,13339,725,2597,23076,26235,42,23,61,0,26235,3,14,0,0,0,0,0,13,0,3,3,0,79,26235,182,26244,205,0,0,616.6,CommercialBuildingArea_Residential_SpecialUseArea,5,Berlin
75,75,41853,0,809,0,0,38706,0,0,2247,0,0,5597,92,253,202,35490,260,16213,23718,489,0,2840,6684,14077,12974,4343,442,43,0,0,0,41815,0,21,199,579,432,37749,1216,3,6209,1423,12804,13905,5526,371,116,0,763,486,19083,21320,51,38,31,24,0,6,278,12957,6861,21320,30776,59,1197,7475,713,856,130,45,467,24278,16663,20452,6508,2217,1698,6,0,0,2498,1853,130,154,123,3448,1528,0,0,0,0,0,0,0,0,12979,5079,1854,312,94,1968,1065,17394,39615,18062,9026,5980,5439,1053,18062,10429,6,4553,4969,383,1053,18062,13614,5256,2013,396,115,0,0,0,72846,7215,5613,15139,7962,12571,11611,5725,4911,2122,11346,16628,20537,14735,9618,36323,23539,3544,9376,87,0,0,0,66769,1470,1868,2242,386,35028,37816,1991,4998,65859,70774,456,658,752,6,70774,6,12,0,61,0,0,3,184,8,238,60,61,1038,70774,2049,69846,2980,0,15,623.7,MixedUseArea_Residential,6,Berlin
76,76,29034,0,537,0,0,27635,0,0,737,0,0,1715,340,23,155,26657,1298,11602,14664,522,0,1018,4446,10819,9262,2845,231,70,0,0,0,28650,336,38,912,2454,16611,6804,1167,16,2260,1432,8097,8720,5748,855,633,8,4863,2393,18527,3086,90,11,21,36,19,0,1232,7507,16775,3086,19112,847,439,8045,45,5,132,66,1240,8677,18707,13249,6478,1347,708,0,3,0,1468,824,18,67,64,1262,741,0,0,0,0,0,0,0,0,9654,2334,932,169,75,3591,1210,8420,28249,14142,7998,3013,2236,843,14142,8581,3,2400,2000,190,843,14142,10142,2559,996,208,90,0,0,0,48377,3464,2658,7598,5588,5871,6035,6577,7536,3027,5524,8206,11457,8936,14238,20167,18839,4044,5243,58,0,0,0,41908,1796,1737,2321,551,22974,25406,1679,3922,42775,44998,650,1126,1495,36,44998,88,0,15,18,0,3,0,215,46,345,89,83,2185,44998,3371,46302,1996,3,39,800.8,Residential,9,Berlin
77,77,11793,0,2128,0,0,9335,0,0,235,0,0,2421,81,6,202,8986,609,3384,5052,1643,0,661,876,3694,3953,1416,519,320,0,0,0,10951,692,133,2624,3889,2440,1013,909,54,2738,3617,624,2489,493,287,769,85,3753,981,5940,1001,793,286,185,358,87,22,2412,5362,1061,1001,1414,2074,456,7245,8,0,1314,532,2479,5536,1826,6311,2233,1108,420,6,0,0,788,587,12,12,21,518,219,0,0,0,0,0,0,0,0,3801,1544,782,49,0,923,436,4884,11503,4848,3084,2271,910,284,4848,3840,6,1505,786,69,284,4848,3845,1690,834,84,18,0,0,0,22156,2352,1505,3284,3348,3910,2815,2021,1896,936,3573,3557,7267,3768,3954,10611,8423,1224,1854,48,0,0,3,20305,673,359,437,216,10680,11446,1046,2411,18664,21183,274,271,301,9,21183,20,12,0,3,3,3,4,60,10,86,18,51,520,21183,954,21773,319,0,9,626.9,CommercialBuildingArea_Residential,9,Berlin
78,78,19165,0,516,0,0,17660,0,0,896,0,0,1061,294,0,0,17720,520,7955,9356,681,0,689,3673,5957,6217,2085,254,34,0,0,0,18347,507,304,2222,4809,8746,2218,262,53,1381,1944,2951,6012,4649,824,373,27,1533,1743,14066,1695,55,0,86,9,0,8,934,7373,8847,1695,11912,1346,541,4880,41,0,150,42,974,7943,9941,8099,2957,956,443,6,0,0,1398,696,12,39,37,928,421,0,0,0,0,0,0,0,0,5521,1681,698,100,41,1382,578,6108,18254,9309,4383,2181,1525,822,9309,4400,6,2134,1369,104,822,9309,5936,1933,783,151,69,0,0,0,32445,2578,1830,7020,5093,4761,3647,3067,3059,1374,3990,7439,9863,5032,6120,16986,10310,1882,3176,76,0,0,0,27189,1583,1292,1836,489,15914,16525,1679,2620,28142,29170,995,939,1230,38,29170,173,6,21,15,6,6,0,415,15,231,63,83,1991,29170,3284,31008,1351,3,41,985.8,CommercialBuildingArea_Residential,17,Berlin
79,79,552,0,342,0,0,180,0,0,7,0,0,15,0,0,0,528,3,56,131,192,0,14,32,94,111,121,78,30,0,0,0,524,0,20,72,57,21,45,207,15,15,389,0,0,0,0,101,0,234,74,161,64,150,67,118,28,4,9,46,30,0,64,15,111,0,299,68,0,345,57,97,33,0,411,137,79,72,0,0,0,12,14,3,0,3,6,15,0,0,0,0,0,0,0,0,183,142,57,6,0,21,18,358,539,99,155,210,36,0,99,305,0,41,27,3,0,99,190,149,59,6,0,0,0,0,1294,91,110,182,121,318,269,99,57,24,181,216,446,324,137,518,662,32,81,3,0,0,0,1231,13,14,17,0,670,624,28,66,1194,1283,0,5,0,0,1283,0,0,0,0,0,0,0,0,0,0,0,0,5,1283,5,1266,32,0,0,450.5,Residential,3,Berlin
80,80,194,0,67,0,0,117,0,0,6,0,0,3,0,0,0,185,6,25,45,32,0,0,17,34,54,39,17,12,0,0,0,180,0,12,55,41,56,6,7,0,6,113,0,53,0,0,0,3,103,36,36,3,33,10,8,29,4,3,73,0,0,3,4,26,0,135,3,0,63,39,75,0,0,124,52,16,6,0,0,0,9,9,3,0,0,3,0,0,0,0,0,0,0,0,0,73,23,6,0,0,14,15,90,189,63,62,39,16,3,63,80,0,27,15,3,3,63,66,22,12,0,0,0,0,0,491,48,33,43,51,97,92,63,38,11,76,50,149,128,90,207,178,19,78,3,0,0,0,446,13,0,12,0,270,221,12,72,402,482,0,0,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,3,482,6,478,3,0,0,440.0,Residential,1,Berlin
81,81,1086,0,816,0,0,222,0,0,10,0,0,123,87,0,0,868,0,129,266,359,0,0,30,172,323,263,135,57,0,0,0,1072,0,9,44,124,169,196,284,38,213,810,0,12,12,0,16,0,668,112,227,39,554,97,72,92,0,0,68,127,0,39,150,142,7,657,16,0,746,115,92,137,0,815,335,112,143,0,0,0,28,30,0,0,3,12,22,0,0,0,0,0,0,0,0,457,231,90,0,0,62,64,640,1070,207,389,343,74,0,207,621,0,78,53,6,0,207,446,223,91,0,0,0,0,0,2473,148,146,323,197,562,566,253,166,40,281,352,764,707,362,856,1344,96,148,9,0,0,0,2335,31,26,12,15,1238,1216,39,143,2255,2442,9,14,0,0,2442,0,0,0,0,0,0,0,0,0,3,0,0,14,2442,27,2447,16,0,0,436.6,Residential,3,Berlin
82,82,29399,0,578,0,0,27947,0,0,822,0,0,1221,610,198,430,26834,256,11832,16191,440,0,514,4585,6802,12393,4563,365,18,0,0,0,29385,8,0,0,58,38,27774,189,0,2495,265,6467,15336,3388,602,0,0,4529,77,23854,850,27,61,33,6,0,0,24,6718,21560,850,28873,43,0,261,0,0,135,13,24,6744,22391,15106,5680,1808,1377,0,3,0,1464,1091,54,82,114,2154,1069,0,0,0,0,0,0,0,0,9700,3629,1367,262,58,1582,1041,12465,28559,12824,7166,4393,3542,603,12824,8866,3,2669,3205,296,603,12824,9999,3751,1478,334,91,0,0,0,52734,4984,3762,9574,5734,8317,10046,5136,3690,1472,7894,10427,14059,12841,7510,24194,19684,2654,6133,76,0,0,0,46525,1156,1929,2612,466,25883,26843,1622,3537,47572,49836,357,994,1456,4,49836,90,3,9,61,3,0,3,103,6,262,56,62,1996,49836,2899,49803,2900,3,4,588.6,CommercialBuildingArea_Residential,4,Berlin
83,83,22884,0,2581,0,0,19477,0,0,695,0,0,1470,214,6,7,21077,681,7307,11715,1582,0,540,2620,7660,7078,3511,630,255,0,0,0,22688,68,104,892,4782,6841,5306,3558,36,1733,4015,4978,5569,3904,547,886,3,3728,1221,17112,628,1457,407,208,306,66,37,1619,8707,9147,628,14604,767,53,6916,36,0,2150,474,1636,8883,9582,12252,5355,1566,919,12,0,0,1249,862,33,39,40,1077,576,0,0,0,0,0,0,0,0,8178,2691,1102,134,26,2046,1158,8988,22129,9318,6700,3587,1923,503,9318,7934,12,2292,1698,134,503,9318,8389,2803,1191,186,63,0,0,0,41953,3423,2647,5996,5477,6409,6277,5657,4225,1781,5472,6612,11911,9214,8749,17805,17156,2680,4202,84,0,3,7,38015,1000,724,1671,285,20276,21675,1116,2847,37959,39790,282,510,1226,20,39790,31,3,3,14,0,0,0,75,3,158,57,45,1530,39790,2110,40798,1064,0,23,742.9,CommercialBuildingArea_MixedUseArea_Residential_SpecialUseArea,22,Berlin
84,84,18192,0,221,0,0,17499,0,0,439,0,0,383,108,3,25,17638,411,9053,8068,186,0,304,3647,6071,5954,1932,137,6,0,0,0,17893,255,43,157,556,14712,1910,364,0,528,556,7866,5348,2560,505,254,0,8652,1286,5863,2302,6,0,0,0,3,0,53,2435,13285,2302,8888,15,16,9111,0,0,6,6,60,2634,15391,8051,3913,895,512,9,0,0,803,488,15,15,61,790,461,0,0,0,0,0,0,0,0,5762,1457,609,139,51,2129,961,4962,17738,9118,4736,1928,1385,567,9118,5319,9,1326,1261,108,567,9118,6046,1634,667,165,78,0,0,0,30048,2192,1689,5117,3298,3611,3246,4866,4441,1580,3441,5556,6912,5337,8798,12581,11700,2332,3360,77,0,0,6,25291,1140,1212,2002,393,14320,15733,1111,2488,26456,27517,426,747,1298,28,27517,44,3,3,39,3,3,9,132,9,213,95,80,1740,27517,2526,28427,1586,0,32,945.2,Residential,3,Berlin
85,85,12481,0,511,3,0,11317,4,0,577,0,0,1502,175,0,176,10549,24,5693,5567,741,0,293,2259,5574,3272,633,139,135,0,0,0,12203,0,273,4222,4134,1850,195,1395,74,1886,3108,480,2889,2090,1229,3,29,1230,202,10243,719,3,10,206,6,7,24,1174,7631,2561,719,2898,2040,250,5941,878,5,240,54,1260,8043,2782,4993,1197,727,156,6,0,0,1357,556,9,31,18,579,192,0,0,0,0,0,0,0,0,3289,1127,472,59,3,348,166,4408,11892,6240,2567,1502,891,661,6240,2124,6,1937,792,67,661,6240,3731,1242,514,86,15,0,0,0,20107,2102,949,5438,4515,3004,1781,1003,889,412,2806,5676,7519,2277,1824,12931,4897,574,1613,90,0,0,0,18158,644,428,723,109,10428,9680,1032,2107,16962,18785,444,315,502,6,18785,40,3,6,3,3,3,9,125,9,49,22,31,830,18785,1323,19612,484,0,6,1753.8,CommercialBuildingArea_Residential_SpecialUseArea,10,Berlin
86,86,43109,0,4000,21,0,36896,165,10,1725,0,0,7883,1319,180,288,32996,437,19431,19414,1545,0,1513,8204,17098,11926,2798,480,215,0,0,0,42462,155,449,5422,11871,20322,3078,627,3,9870,8466,4677,1681,12379,2040,206,254,4997,1335,30609,5754,294,117,325,172,41,48,5989,17767,11899,5754,4706,7976,3376,24066,969,0,800,327,7236,21041,13159,17802,6472,3088,1125,15,0,0,2006,872,18,141,125,2434,956,0,0,0,0,0,0,0,0,11340,3701,1899,447,167,2894,1815,13038,41083,22137,8520,5335,3950,1111,22137,10765,15,3044,3443,381,1111,22137,11985,3818,2026,564,231,0,0,0,72007,6240,5965,10106,8921,11438,9723,8491,7503,3601,10814,11492,20351,13936,15359,32110,24960,5492,9341,74,0,0,0,56766,4848,6069,3524,687,34925,37060,7199,16989,47798,61350,2848,5529,1920,254,61350,294,96,136,6,282,0,27,1191,65,129,3536,52,3999,61350,10648,65999,5639,6,292,815.2,CommercialBuildingArea_Residential,17,Berlin
87,87,19362,0,3372,53,0,15062,76,6,541,0,0,3090,381,19,14,15722,116,7181,8309,1978,0,765,2552,6841,5326,2115,716,467,0,0,0,19107,0,236,3102,5394,7723,1418,529,20,3559,6076,979,2572,2725,1320,249,239,3975,1043,12898,1243,1289,610,745,614,45,32,3648,6135,4707,1243,4392,3468,540,9701,269,0,2713,733,3937,6646,5157,8842,3588,1435,560,3,0,0,870,359,15,45,42,861,428,0,0,0,0,0,0,0,0,5784,1776,902,129,24,1693,1144,5907,18573,9294,4551,2610,1630,362,9294,5735,3,1376,1428,164,362,9294,5883,1914,972,175,48,0,0,0,34325,2247,2780,3782,3812,5723,4867,5081,3946,1991,4422,4387,9546,7282,8673,13953,13096,2941,4132,24,0,3,122,29420,1673,1415,932,692,16776,17546,3454,10258,20566,31704,804,1174,455,54,31704,37,50,41,6,68,8,12,258,19,66,666,26,1011,31704,2587,32629,1589,6,65,783.8,CommercialBuildingArea_MixedUseArea_Residential_SpecialUseArea,19,Berlin
88,88,2758,0,1678,0,0,929,6,3,76,0,0,541,10,0,0,2203,0,192,877,1105,0,21,149,470,726,637,385,280,0,0,0,2727,0,17,171,410,1041,670,185,12,562,2024,0,0,32,57,6,0,1828,420,442,36,873,364,191,343,22,15,569,296,31,36,6,180,3,2387,23,0,1432,394,591,315,31,1789,833,317,188,0,0,0,71,53,0,3,9,80,42,0,0,0,0,0,0,0,0,1104,401,231,15,0,397,305,1073,2622,786,940,625,227,33,786,1358,0,166,185,15,33,786,1069,428,251,37,6,0,0,0,5700,393,581,414,391,962,899,1061,777,242,885,513,1360,1401,1573,1937,2929,403,406,12,0,0,0,5248,209,70,94,15,2775,2933,581,1982,3137,5501,59,45,25,0,5501,0,3,3,0,4,0,0,13,0,0,3,0,84,5501,170,5570,100,0,0,680.0,Residential,1,Berlin
89,89,7791,0,5168,6,0,2320,23,0,118,0,0,803,10,4,0,6937,6,576,2382,2996,0,31,363,1149,2029,1905,1115,908,0,0,0,7701,0,66,177,1765,2401,1891,671,62,836,6120,32,104,64,72,13,300,5033,1622,659,361,2946,1405,357,1021,131,45,1000,288,168,361,54,390,358,6440,194,0,4785,1244,1029,317,449,5279,2248,1060,575,0,3,0,247,111,6,3,12,198,101,0,0,0,0,0,0,0,0,3053,1175,764,93,3,952,932,3365,7552,2111,2629,2048,522,49,2111,3985,3,550,403,24,49,2111,2966,1166,858,135,37,0,0,0,17272,1304,1808,1287,1209,2967,2946,2868,2071,716,2766,1660,4209,4415,4244,6022,8764,1202,1295,18,0,0,0,15907,526,194,213,119,8384,8881,1604,6233,9400,16771,187,104,42,0,16771,0,0,0,0,7,0,6,30,0,0,38,0,176,16771,425,16865,315,0,0,704.4,Residential,5,Berlin
90,90,7636,0,4247,3,0,2902,14,0,249,0,0,1316,48,0,0,6239,17,569,2265,2985,0,39,343,1192,1787,1569,1082,1354,0,0,0,7564,12,42,263,2457,2778,1026,320,21,1383,5249,180,3,130,180,126,3,5352,858,1094,209,2557,607,435,868,79,9,2018,735,48,209,92,453,73,6588,33,0,3644,996,2095,830,57,4898,2123,1127,452,0,0,0,189,69,6,0,18,154,52,0,0,0,0,0,0,0,0,2845,1002,717,145,9,1122,835,2914,7212,2174,2449,1902,468,58,2174,3827,0,381,356,24,58,2174,2779,1091,730,186,46,0,0,0,16332,1447,1700,919,1237,2716,2347,2739,2184,992,2846,1260,3994,3574,4691,5736,8272,1171,1070,30,0,0,0,14967,541,134,208,129,7880,8444,2061,6423,7867,15802,190,81,50,0,15802,3,3,3,0,12,3,3,18,0,6,36,3,184,15802,437,15943,294,0,0,814.5,MixedUseArea_Residential,7,Berlin
91,91,7968,0,4147,0,0,3433,15,3,228,0,0,1335,32,0,0,6567,3,1013,2608,2848,0,51,729,1397,1967,1584,1077,954,0,0,0,7811,0,134,1218,1864,2585,1138,401,32,1390,5607,107,178,178,131,6,11,5329,1251,1079,198,2184,678,356,978,115,30,1925,996,448,198,78,837,292,6322,93,0,3274,1180,2044,1052,448,4810,2099,907,490,3,0,0,249,110,3,3,6,233,121,0,0,0,0,0,0,0,0,2906,1022,610,72,3,1036,848,2918,7615,2652,2452,1751,609,80,2652,3580,3,519,480,30,80,2652,2878,1054,649,121,36,0,0,0,15874,1188,1578,1113,1273,2635,2385,2782,2064,853,2473,1445,3913,3687,4371,5561,7854,1123,1287,33,0,0,0,14628,578,144,206,74,7607,8261,1967,5711,8176,15320,261,66,64,3,15320,3,9,27,0,6,0,6,42,6,6,24,3,220,15320,508,15529,271,0,3,724.2,CommercialBuildingArea_MixedUseArea_Residential,4,Berlin
92,92,5180,0,1186,3,0,3617,15,0,325,0,0,478,35,0,0,4622,145,1059,2558,804,0,58,819,1246,1472,949,277,251,0,0,0,5111,0,66,582,660,3217,314,146,0,532,1700,108,0,2303,97,0,12,1516,264,3261,96,504,172,152,327,12,6,669,892,2285,96,2376,577,13,1965,31,0,846,363,690,910,2343,2671,1027,512,228,0,0,0,173,123,3,28,3,258,122,0,0,0,0,0,0,0,0,1533,571,368,106,13,508,296,1839,4809,2038,1235,950,478,75,2038,1807,0,344,415,34,75,2038,1564,584,382,109,44,0,0,0,9685,902,1005,1036,922,1518,1352,1354,1079,491,1692,1253,2456,1971,2315,3935,4011,721,993,15,0,0,0,8336,587,315,328,58,4684,5003,1177,3006,5492,9016,240,245,134,6,9016,14,6,8,0,8,0,6,83,6,9,151,6,256,9016,659,9081,567,0,6,577.6,CommercialBuildingArea_Residential,4,Berlin
93,93,2080,0,1332,6,0,639,3,0,35,0,0,188,50,0,0,1833,0,113,637,728,0,6,80,313,563,461,322,217,0,0,0,2061,0,6,60,549,537,516,103,14,242,1573,62,59,41,16,0,0,1019,506,481,21,722,414,167,157,60,27,253,208,0,21,18,128,90,1621,100,0,1348,273,263,208,0,1436,562,264,174,0,0,0,80,40,0,0,0,43,36,0,0,0,0,0,0,0,0,795,365,153,33,0,235,275,884,2013,527,680,557,142,12,527,1058,0,172,112,9,12,527,764,378,156,54,6,0,0,0,4630,354,470,324,396,745,801,779,550,154,728,435,1151,1186,1133,1607,2326,307,371,3,0,0,0,4271,170,64,40,12,2272,2356,456,1707,2454,4471,56,26,14,0,4471,0,0,3,0,3,0,0,14,0,3,17,0,45,4471,135,4506,102,0,0,513.6,Residential_SpecialUseArea,9,Berlin
94,94,11820,0,3065,0,0,8330,23,0,235,0,0,1710,31,482,0,9487,140,3590,4919,1819,0,397,1564,3453,3229,1673,661,428,0,0,0,11715,0,84,871,3089,5824,971,391,7,2252,3198,2249,207,2224,305,495,6,3095,1038,6464,1076,937,538,560,433,92,40,3019,2792,2068,1076,2607,1693,447,6191,159,11,2118,631,3156,3132,2656,5939,2675,988,489,0,0,0,423,233,6,31,27,469,216,0,0,0,0,0,0,0,0,3835,1208,672,99,16,1353,794,3786,11461,5231,3141,1879,903,217,5231,4202,0,767,744,84,217,5231,3917,1255,678,134,31,0,0,0,22112,1349,1968,2237,1979,3680,3229,3392,2966,1257,2884,2704,5671,4792,6066,8481,9373,1882,2351,37,0,0,3,19304,1087,705,612,255,10835,11263,2295,6810,13004,20748,472,520,226,11,20748,18,3,35,0,36,0,6,118,6,15,319,3,551,20748,1340,21045,1009,0,13,536.4,CommercialBuildingArea_Residential,15,Berlin
95,95,17213,0,979,0,0,14474,12,0,1709,0,0,442,164,845,0,15701,0,4507,10848,1148,0,278,3128,4480,5454,3278,338,117,0,0,0,16521,376,309,7,156,16170,482,181,4,1470,885,475,12819,125,792,0,3,750,212,15748,426,424,182,53,153,9,0,169,614,15064,426,15090,38,6,1726,19,0,669,184,172,670,15424,9101,3398,2037,763,0,0,0,474,598,6,90,65,1076,430,0,0,0,0,0,0,0,0,4820,1957,1450,558,274,1607,1105,6387,15477,6077,3897,3462,1742,263,6077,6207,0,1131,1530,186,263,6077,4925,1985,1482,621,336,0,0,0,33700,4094,4228,3464,3614,4531,3968,4523,3874,1392,7525,4268,8148,6127,7633,14087,13665,2658,3259,46,0,0,0,26300,2593,2441,1989,357,16023,17667,4381,7687,21636,29045,1252,2301,941,125,29045,53,22,197,19,63,3,19,601,17,180,1516,12,1719,29045,4659,30020,3495,12,131,686.0,CommercialBuildingArea_Residential,3,Berlin
96,96,3976,0,766,0,0,3032,12,3,128,0,0,841,53,6,0,3046,24,1833,1514,329,0,76,690,1695,923,360,92,59,0,0,0,3898,28,49,790,1725,1179,104,19,0,915,1359,0,532,508,355,0,7,488,156,2759,535,218,90,22,86,10,23,813,1703,421,535,1140,503,3,2059,107,0,334,144,1097,1888,476,1597,628,199,102,0,0,0,189,89,0,6,12,164,83,0,0,0,0,0,0,0,0,1102,301,148,21,3,295,171,1123,3822,2125,846,421,315,104,2125,954,0,310,262,39,104,2125,1153,324,150,32,6,0,0,0,6292,375,474,768,703,1184,939,835,689,311,730,884,1902,1332,1438,2778,2244,461,809,6,0,0,0,5639,310,170,80,47,3095,3187,606,1824,3853,5906,148,162,36,3,5906,6,9,13,0,18,0,0,36,0,0,74,3,143,5906,383,6064,204,0,3,520.0,Residential,1,Berlin
